116, 75, 104.029172, 30.561827, '116-75-3'
116, 75.5, 104.034384, 30.561827, '116-75-2'
116, 76, 104.039596, 30.561764, '116-76-3'
116, 76.5, 104.044807, 30.561764, '116-76-2'
116, 77, 104.050019, 30.5617, '116-77-3'
116, 77.5, 104.05523, 30.5617, '116-77-2'
116, 78, 104.060442, 30.561635, '116-78-3'
116, 78.5, 104.065654, 30.561635, '116-78-2'
116, 79, 104.070865, 30.56157, '116-79-3'
116, 79.5, 104.076077, 30.56157, '116-79-2'
116, 80, 104.081289, 30.561504, '116-80-3'
116, 80.5, 104.0865, 30.561504, '116-80-2'
116, 81, 104.091712, 30.561436, '116-81-3'
116, 81.5, 104.096924, 30.561436, '116-81-2'
116, 82, 104.102135, 30.561368, '116-82-3'
116, 82.5, 104.107347, 30.561368, '116-82-2'
116, 83, 104.112559, 30.5613, '116-83-3'
116, 85.5, 104.138617, 30.561159, '116-85-2'
116, 86, 104.143828, 30.561088, '116-86-3'
116, 86.5, 104.14904, 30.561088, '116-86-2'
116, 87.5, 104.159463, 30.561016, '116-87-2'
116, 88.5, 104.169886, 30.560943, '116-88-2'
116, 91.5, 104.201156, 30.560719, '116-91-2'
116, 94, 104.227214, 30.560487, '116-94-3'
116, 94.5, 104.232425, 30.560487, '116-94-2'
116, 96.5, 104.253271, 30.560329, '116-96-2'
116, 97, 104.258483, 30.560248, '116-97-3'
116, 97.5, 104.263694, 30.560248, '116-97-2'
116, 98, 104.268906, 30.560167, '116-98-3'
116, 98.5, 104.274117, 30.560167, '116-98-2'
116, 107.5, 104.367924, 30.559397, '116-107-2'
116.5, 27.5, 103.53405, 30.56838, '116-27-1'
116.5, 61, 103.883244, 30.567131, '116-61-4'
116.5, 63, 103.904091, 30.567028, '116-63-4'
116.5, 63.5, 103.909303, 30.567028, '116-63-1'
116.5, 64, 103.914514, 30.566975, '116-64-4'
116.5, 64.5, 103.919726, 30.566975, '116-64-1'
116.5, 65, 103.924938, 30.566921, '116-65-4'
116.5, 65.5, 103.93015, 30.566921, '116-65-1'
116.5, 66, 103.935361, 30.566867, '116-66-4'
116.5, 67, 103.945785, 30.566811, '116-67-4'
116.5, 67.5, 103.950997, 30.566811, '116-67-1'
116.5, 68, 103.956208, 30.566755, '116-68-4'
116.5, 68.5, 103.96142, 30.566755, '116-68-1'
116.5, 69, 103.966632, 30.566698, '116-69-4'
116.5, 69.5, 103.971844, 30.566698, '116-69-1'
116.5, 70, 103.977055, 30.56664, '116-70-4'
116.5, 70.5, 103.982267, 30.56664, '116-70-1'
116.5, 71, 103.987478, 30.566581, '116-71-4'
116.5, 71.5, 103.99269, 30.566581, '116-71-1'
116.5, 72, 103.997902, 30.566521, '116-72-4'
116.5, 72.5, 104.003114, 30.566521, '116-72-1'
116.5, 73, 104.008325, 30.566461, '116-73-4'
116.5, 73.5, 104.013537, 30.566461, '116-73-1'
116.5, 74, 104.018749, 30.566399, '116-74-4'
116.5, 75.5, 104.034384, 30.566337, '116-75-1'
116.5, 76, 104.039595, 30.566274, '116-76-4'
116.5, 76.5, 104.044807, 30.566274, '116-76-1'
116.5, 77, 104.050019, 30.56621, '116-77-4'
116.5, 79.5, 104.076077, 30.56608, '116-79-1'
116.5, 80, 104.081289, 30.566014, '116-80-4'
116.5, 80.5, 104.086501, 30.566014, '116-80-1'
116.5, 81, 104.091712, 30.565946, '116-81-4'
116.5, 81.5, 104.096924, 30.565946, '116-81-1'
